country,state,city,link,name
BD,,,bonikbarta.net/bangla/,Bonik Barta 
BD,,,www.gazipurdarpon.com/,Gazipur Darpon
BD,,,gazipur24.com/,gazipur24.com
BD,,,www.newsnarayanganj24.net/,News Narayanganj 24
BD,,,www.munshiganjtimes.com/,Munshiganj Times
BD,,,www.comillarkhabor.com/,Comillar Khabor
BD,,,comillarbarta.com/,Comillar Barta
BD,,,www.comillarkagoj.com/,Comillarkagoj
BD,,,www.amaderbrahmanbaria.com/,Amader Brahmanbaria
BD,,,brahmanbaria24.com/,brahmanbaria24.com
BD,,,www.chandpurnews.com/,Chandpur News
BD,,,www.chandpur-kantho.com/,Chandpur Kantho
BD,,,www.lakshmipur24.com/,lakshmipur24.com
BD,,,news.fenionline.net/,Feni Sangbad
BD,,,rajbarinews24.com/,Rajbari News 24
BD,,,www.loklokantor.com/,Loklokantor
BD,,,www.mymensinghpratidin.com/,Mymensingh Pratidin
BD,,,www.swadeshsangbad.com/,Swadesh Sangbad
BD,,,bhalukanews.com/,bhalukanews.com
BD,,,shamolbangla24.com/,Shemol Bangla
BD,,,sherpurtimes.com/,SherpurTimes.com
BD,,,sherpurnews24.com/,Sherpur News24.com
BD,,,tangailbarta24.com/,Tangail Barta
BD,,,www.clickittefaq.com/,Click Ittefaq
BD,,,www.observerbd.com/,Observer
BD,,,newagebd.net/,New Age
BD,,,thefinancialexpress.com.bd/,Financial Express
BD,,,www.newstoday.com.bd/,News Today
BD,,,www.dhakatribune.com/,Dhaka Tribune
BD,,,www.daily-sun.com/,Daily Sun
BD,,,thedailynewnation.com/,New Nation
BD,,,www.independent-bangladesh.com/,Bangladesh News
BD,,,thegoodmorning.net/,Good Morning
BD,,,energybangla.com/,Energy Bangla
BD,,,www.weeklyholiday.net/,Holiday
BD,,,en.prothomalo.com/,Prothom Alo English
BD,,,thebangladeshtoday.com/,Bangladesh Today
BD,,,dailyasianage.com/,Asian Age
BD,,,www.bdmorning.com/,BD Morning
BD,,,www.bdlive24.com/,Bdlive24.com
BD,,,www.u71news.com/,Uttaradhikar 71 News
BD,,,www.justnewsbd.com/,justnewsbd.com
BD,,,www.primenewsbd.com/,PrimeNewsbd
BD,,,www.abnews24.com/,abnews24.com
BD,,,www.hawker.com.bd/,Hawker 
BD,,,shadhinbangla24.com.bd/,shadhinbangla24.com.bd
BD,,,www.dainikshiksha.com/,Dainik Shiksha
BD,,,www.bdlawnews.com/,bdlawnews.com
BD,,,www.natunsomoy.com/,Natun Somoy
BD,,,www.bangladeshinfo.com/,Bangladeshinfo.com
BD,,,www.1newsbd.net/,One News BD
BD,,,amaderprotidin.com/,Amader Protidin
BD,,,www.aporadhshongbad.com/,Aporadh Shongbad
BD,,,bangla.thereport24.com/,thereport24.com
BD,,,www.bbarta24.net/,bbarta24.net
BD,,,businessnews-bd.net/,Bangladesh Business News
BD,,,www.bangla-news24.com/,Bangla-News24.com
BD,,,bartabangla.com/,Barta Bangla
BD,,,www.bd24live.com/,BD24live
BD,,,www.bdpress.net/,Bd Press
BD,,,bdreport24.com/,BD Report 24
BD,,,banglapress.com.bd/,Bangla Press
BD,,,www.bisherbashi.com/,News Bisher Bashi
BD,,,dailyfulki.com/,Fulki
BD,,,bdtoday24.com/,BD Today 24
BD,,,www.arthosuchak.com/,ArthoSuchak
BD,,,www.lastnewsbd.com/,lastnewsbd.com
BD,,,www.prothombarta.news/,prothombarta.news
BD,,,www.protomsokal.com/,protomsokal.com
BD,,,www.business24bd.com/,business24bd.com
BD,,,www.bdview24.com/,bdview24.com
BD,,,www.bdhotnews.com/,bdhotnews.com
BD,,,bajroshakti.com/,Bajroshakti
BD,,,www.dhakanewsexpress.com/,Dhaka News Express
BD,,,www.dhakatoday.com/,Dhaka Today
BD,,,www.livepress24.com/,Live Press24
BD,,,www.newsworldbd.com/bn/,NewsWorldBD.com
BD,,,www.currentnews.com.bd/,Current News
BD,,,www.childrenvoice.com/,Children Voice
BD,,,manchitronews.com/,Manchitro News
BD,,,www.eibela.com/,Ei Bela
BD,,,www.thedhakapost.com/,thedhakapost.com
BD,,,www.bdnewsreviews.com/,bdnewsreviews.com
BD,,,www.sharebarta24.com/,sharebarta24.com
BD,,,www.unitednews24.com/,United News 24
BD,,,www.bdtimes365.com/,BD Times365
BD,,,www.sharebazarnews.com/,Share Bazar News
BD,,,www.amritabazar.com/,Amrita Bazar
BD,,,amardesh24.com/bangla/,amardesh24.com
BD,,,hmnews24.com/,hmnews24.com
BD,,,www.sharemarketbd.com/,ShareMarketBD.com
BD,,,adibashibarta.com/,Adibashi Barta
BD,,,www.banglasongbad24.com/,Bangla Sangbad
BD,,,politicsnews24.com/,politicsnews24.com
BD,,,rcn24bd.com/,Rangpur Crime News
BD,,,sheershamedia.com/,Sheersha Media
BD,,,bdsaradin.com/,bdsaradin.com
BD,,,bangla.boishakhinews.net/,Boishakhi News
BD,,,www.banglainsider.com/,Bangla Insider
BD,,,www.nbs24.org/,NBS 
BD,,,quicknewsbd.com/,Quicknewsbd.com
BD,,,www.banglapostbd.com/,banglapostbd.com
BD,,,bangladesherpatro.com/,Bangladesher Patro
BD,,,www.dailystockbangladesh.com/,StockBangladesh
BD,,,sharetimes24.com/,sharetimes24
BD,,,banglainitiator.com/,Bangla Initiator
BD,,,dailyjanatarnews.com/,Janatar News
BD,,,snn24.com/,SNN24
BD,,,www.dailyictnews.com/,ICT News
BD,,,www.kushtianews.com/,Kushtia News
BD,,,www.cs24bd.com/,cs24bd.com
BD,,,www.projonmokantho.com/,Projonmo Kantho
BD,,,www.sportsmail24.com/,Sportsmail24.com
BD,,,www.deshsangbad.com/,Desh Sangbad
BD,,,newsinside24.com/,newsinside24.com
BD,,,www.bdtidings.com/,bdtidings.com
BD,,,www.newsdesk24.com/,NewsDesk24.com
BD,,,www.jagobangla.com/,jagobangla.com
BD,,,www.bssnews.net/,Bangladesh National News Agency 
BD,,,www.unbnews.org/,United News of Bangladesh 
BE,,,www.hln.be/,Het Laatste Nieuws
BE,,,www.nieuwsblad.be/,Het Nieuwsblad
BE,,,www.gva.be/,Gazet van Antwerpen
BE,,,www.hbvl.be/,Het Belang van Limburg
BE,,,www.standaard.be/,De Standaard
BE,,,www.lesoir.be/,Le Soir
BE,,,www.dhnet.be/,La Derniere Heure 
BE,,,www.demorgen.be/,De Morgen
BE,,,www.lalibre.be/,La Libre Belgique
BE,,,www.tijd.be/,De Tijd
BE,,,www.lacapitale.be/,La Capitale
BE,,,www.lecho.be/,L'Echo
BE,,,www.grenzecho.net/,Grenz Echo
BE,,,www.metrotime.be/,Metro
BE,,,www.laprovince.be/,La Province
BE,,,www.brusselstimes.com/,Brussels Times
BE,,,www.belga.be/,Belga News Agency
BE,,,www.lanouvellegazette.be/,La Nouvelle Gazette
BE,,,www.demer.be/,Demer
BE,,,www.lavenir.net/,lavenir.net
BE,,,www.sudinfo.be/,Sudinfo.be
BE,,,www.hoofdpunten.be/,Hoofdpunten
BE,,,www.politics.be/,politics.be
BE,,,www.7sur7.be/,7sur7
BE,,,www.nordeclair.be/,Nord Eclair
BE,,,www.lameuse.be/,La Meuse
BE,,,www.telemb.be/,Télé MB
BE,,,pallieterke.net/,'T Pallieterke
BE,,,www.camer.be/,Camer.be
BE,,,www.waaskrant.be/,Waaskrant
BE,,,lepeuple.be/,Le Peuple
BE,,,www.cathobel.be/,CathoBel
BE,,,www.spirou.com/spirou/accueil.php,Spirou
BE,,,www.levif.be/actualite/,Le Vif
BE,,,www.politico.eu/,Politico
BE,,,www.neweurope.eu/,New Europe
BE,,,www.brusselstimes.com/,Brussels Times
BF,,,lobservateur.bf/,L'Observateur Paalga
BF,,,lepays.bf/,Le Pays
BF,,,www.sidwaya.bf/,Sidwaya
BF,,,lepays.bf/evasion/,Evasion
BF,,,www.journaldujeudi.com/,Le Journal du Jeudi
BF,,,www.zedcom.bf/,L'Opinio
BF,,,www.evenement-bf.net/,L'Evenement
BF,,,evasion.lepays.bf/,Le Pays: Evasion
BF,,,www.rtb.bf/,Radiodiffusion Television du Burkina
BF,,,www.savanefm.bf/,Savane FM
BF,,,www.courrierconfidentiel.net/,Courrier Confidentiel
BF,,,www.aib.bf/,Agence d’Information du Burkina
BF,,,www.fasozine.com/,FasoZine.com
BF,,,www.fasopresse.net/,Faso Presse
BF,,,www.bbc.com/news/world-africa-13072774,BBC News: Burkina Faso
BF,,,allafrica.com/burkinafaso/,All Africa: Burkina Faso
BG,,,www.24chasa.bg/,24 Chasa 
BG,,,trud.bg/,Dneven Trud 
BG,,,www.dnevnik.bg/,Dnevnik 
BG,,,www.duma.bg/,Duma 
BG,,,www.monitor.bg/,Monitor 
BG,,,www.telegraph.bg/,Telegraph 
BG,,,www.standartnews.com/,Standart 
BG,,,www.dnes.bg/,Bulgaria Dnes
BG,,,www.klassa.bg/,Klassa 
BG,,,www.segabg.com/,Sega 
BG,,,www.struma.com/,Struma 
BG,,,www.mont-press.com/,Mont Press
BG,,,www.banker.bg/,Banker 
BG,,,www.capital.bg/,Capital 
BG,,,www.posredniknews.com/site/,Posrednik
BG,,,www.kultura.bg/bg/home,Kultura 
BG,,,www.borbabg.com/,Borba 
BG,,,www.dnesbg.com/,Yantra Dnes 
BG,,,ekipnews.com/,Ekip News
BG,,,www.frognews.bg/,Frog News 
BG,,,sinor.bg/,sinor.bg
BG,,,gong.bg/,Gong 
BG,,,gradski.org/,City Gazette 
BG,,,www.budnaera.com/,budnaera.com
BG,,,www.sofia.utre.bg/,SofiaUtre
BG,,,www.chernomore.bg/,Cherno More
BG,,,pozvanete.bg/,Pozvanete
BG,,,www.varna24.bg/,Varna24
BG,,,www.novinite.com/,Novinite 
BG,,,www.wirtschaftsblatt-bg.com/ ,Bulgarisches Wirtschaftsblatt  
BG,,,fakti.bg/ ,Fokus
BG,,,zapernik.com/ ,Za Pernik
BG,,,zaman.bg/,Zaman
BG,,,ndt1.com/,Nova Dobrudzhanska Tribuna
BG,,,www.kompasbg.com/,Kompas
BG,,,viaranews.com/ ,Viara
BG,,,19min.bg/,19min.bg
BG,,,www.168chasa.bg/,168 Chasa
BG,,,zashumen.bg/,Zashumen
BG,,,www.temasport.com/,Temasport
BG,,,www.sl-news.sliven.net/,Sliven News
BG,,,www.dobrichmedia.com/,Dobrichmedia
BG,,,www.desant.net/,Desant
BH,,,www.alayam.com/,Al Ayam
BH,,,www.akhbar-alkhaleej.com/,Akhbar Al Khaleej
BH,,,www.alwasatnews.com/,Al-Wasat
BH,,,alwatannews.net/,Al-Watan
BH,,,www.newsofbahrain.com/,Daily Tribune 
BH,,,www.gdnonline.com/,Gulf Digital News
BH,,,www.bna.bh/,Bahrain News Agency
BH,,,www.albiladpress.com/,Al Bilad
BH,,,www.gulfweekly.com/,Gulf Weekly
BH,,,www.twentyfoursevennews.com/,24x7 Bahrain News
BH,,,www.radiobahrain.fm/,Radio Bahrain
BH,,,www.mia.gov.bh/,Ministry of Information Affairs
BH,,,www.bahrainmirror.com/,Bahrainmirror
BH,,,alnabanews.com/,Alnaba
BH,,,www.bbc.com/news/world-middle-east-14540571,BBC News- Bahrain
BH,,,www.bizbahrain.com/,BizBahrain
BI,,,www.iwacu-burundi.org/,Iwacu
BI,,,www.arib.info/,ARIB
BI,,,www.isanganiro.org/,Radio Isanganiro
BI,,,www.netpress.bi/,Net Press
BI,,,www.bbc.co.uk/news/world-africa-13085064,BBC News - Burundi country profile
BI,,,allafrica.com/burundi/,allAfrica.com: Burundi News
BI,,,www.jeuneafrique.com/pays/burundi/,Jeune Afrique - Burundi
BJ,,,actubenin.com/,QUOTIDIEN LE MATINAL
BJ,,,www.lanationbenin.info/,La Nation
BJ,,,lanouvelletribune.info/,La Nouvelle Tribune
BJ,,,levenementprecis.com/,L'Evenement Precis
BJ,,,www.fraternitebj.info/,Fraternite
BJ,,,www.les4verites.info/,Les 4 Verites
BJ,,,leconfrere.info/,Le Confrere de La Matinee
BJ,,,www.bbc.co.uk/news/world-africa-13037572,BBC Country Profile- Benin
BJ,,,allafrica.com/benin/,AllAfrica.com - Benin
BJ,,,www.gouv.bj/,Government of Benin 
BJ,,,www.irinnews.org/afrique/afrique-de-louest/benin,IRIN Africa - Benin
BM,,,www.bermudasun.bm/,Bermuda Sun
BM,,,www.royalgazette.com/,Royal Gazette
BM,,,bernews.com/,Bernews
BM,,,bermudabroadcasting.com/,Bermuda Broadcasting
BN,,,borneobulletin.com.bn/,Borneo Bulletin
BN,,,www.brudirect.com/,BruDirect.Com
BN,,,mediapermata.com.bn/,Media Permata
BN,,,www.pelitabrunei.gov.bn/,Pelita Brunei
BN,,,www.rtb.gov.bn/,Radio Television Brunei
BN,,,www.bbc.com/news/world-asia-pacific-12990064,BBC News- Brunei
BN,,,www.gfmag.com/global-data/country-data/brunei-gdp-country-report,Global Finance Magazine - Brunei
BO,,,www.eldiario.net/,El Diario
BO,,,www.lostiempos.com/,Los Tiempos
BO,,,www.eldeber.com.bo/,El Deber
BO,,,www.laprensa.com.bo/,La Prensa
BO,,,www.la-razon.com/,La Razón
BO,,,elmundo.com.bo/elmundo/,El Mundo
BO,,,www.lapatriaenlinea.com/,La Patria
BO,,,www.paginasiete.bo/,Página Siete
BO,,,www.opinion.com.bo/,Opinión
BO,,,www.cambio.bo/,Cambio
BO,,,www.jornadanet.com/,Jornada
BO,,,www.la-epoca.com.bo/,La Epoca
BO,,,elpotosi.net/,El Potosi
BO,,,www.eldia.com.bo/,El Dia
BO,,,www.laestrelladeloriente.com/,La Estrella del Oriente
BO,,,diarioandaluz.com/,Diario Andaluz
BO,,,www.elpaisonline.com/,El Pais
BO,,,elperiodico-digital.com/,El Periodico
BO,,,correodelsur.com/,Correo del Sur
BO,,,www.diarionuevosur.com/,Nuevo Sur
BO,,,www.diez.bo/,Diez
BO,,,www.sociales.com.bo/,Sociales
BO,,,www.boliviatv.bo/,Bolivia TV
BR,,,www.folha.uol.com.br/,Folha de S. Paulo
BR,,,correio.rac.com.br/,Correio Popular
BR,,,www.correiodopovo.com.br/,Correio do Povo
BR,,,www.brasildefato.com.br/,Brasil de Fato
BR,,,www.brasilemfolhas.com.br/,Brasil em Folhas
BR,,,www.correiobraziliense.com.br/,Correio Braziliense
BR,,,odia.ig.com.br/,O Dia
BR,,,diario.rac.com.br/,Diário do Povo
BR,,,www.diariodepernambuco.com.br/,Diário de Pernambuco
BR,,,diariodonordeste.verdesmares.com.br/,Diário do Nordeste
BR,,,www.estadao.com.br/,O Estado de S. Paulo
BR,,,novoextra.com.br/,Extra Alagoas
BR,,,gazetaweb.globo.com/v2/gazetadealagoas/,Gazeta de Alagoas
BR,,,oglobo.globo.com/,O Globo
BR,,,jornalpequeno.com.br/,Jornal Pequeno
BR,,,www.jb.com.br/,Jornal do Brasil 
BR,,,www.lancenet.com.br/,Lance!
BR,,,www.brazilianpress.com/,Brazilian Press
BR,,,pagina20.net/,Página 20
BR,,,www.oriobranco.net/,O Rio Branco
BR,,,www.oaltoacre.com/,O Alto Acre
BR,,,www.tribunadojurua.com.br/,Tribuna do Juruá
BR,,,oestadoacre.com/,O Estado do Acre
BR,,,www.diariodoamapa.com.br/,Diário do Amapá
BR,,,www.correio24horas.com.br/,Correio
BR,,,www.trbn.com.br/,Tribuna da Bahia
BR,,,www.tribunafeirense.com.br/,Tribuna Feirense
BR,,,www.novoeste.com/,Novoeste
BR,,,www.anoticiadovale.com/,A Notícia do Vale
BR,,,www.dsvc.com.br/,Diário do Sudoeste da Bahia
BR,,,www.jornaldebrasilia.com.br/,Jornal de Brasília
BR,,,novoextra.com.br/,Extra Alagoas
BR,,,primeiraedicao.com.br/,Primeira Edição
BR,,,tribunahoje.com/,Tribuna Hoje
BR,,,www.tribunadosertao.com.br/,Tribuna do Sertão
BR,,,www.folhadacidade.com.br/,Folha da Cidade
BR,,,www.jcam.com.br/,Jornal do Commercio
BR,,,www.opovo.com.br/,O Povo
BR,,,www.cearaagora.com.br/,Ceará Agora
BR,,,www.jornalapraca.com.br/,Jornal A Praça
BR,,,www.miseria.com.br/,Miséria
BR,,,www.gazetaonline.com.br/,Gazeta
BR,,,tribunaonline.com.br/,Tribuna
BR,,,www.dm.com.br/,Diário da Manhã
BR,,,www.opopular.com.br/,O Popular
BR,,,tribunadoplanalto.com.br/,Tribuna do Planalto
BR,,,www.ohoje.com.br/,Jornal O Hoje
BR,,,www.jornaldiariodonorte.com.br/,Jornal Diário do Norte
BR,,,www.jornalopcao.com.br/,Jornal Opção
BR,,,oimparcial.com.br/,O Imparcial
BR,,,jornalpequeno.com.br/,Jornal Pequeno
BR,,,www.atosefatos.jor.br/,ATOS E FATOS
BR,,,comunitaitaliana.com/,Comunita Italiana
BR,,,www.valor.com.br/,Valor Economico
BR,,,www.primeirapagina-to.com.br/,Primeira Pagina
BR,,,www.ogirassol.com.br/,O GIRASSOL
BR,,,www.jornaldotocantins.com.br/,Jornal do Tocantins
BR,,,www.nenoticias.com.br/,NE Notícias
BR,,,www.dgabc.com.br/,Diario do Grande ABC
BR,,,www.diariosp.com.br/,Diario de S. Paulo
BR,,,ndonline.com.br/florianopolis,Notícias do Dia
BR,,,jornalagora.com.br/,Jornal Agora
BR,,,meiahora.ig.com.br/,MeiaHora
BR,,,www.folhape.com.br/,FolhaPE
BR,,,maringa.odiario.com/,O Diário
BR,,,www.folhadelondrina.com.br/,Folha de Londrina
BR,,,www.tribunapr.com.br/,Tribuna do Paraná
BR,,,www.otempo.com.br/,O Tempo
BR,,,www.progresso.com.br/,O Progresso
BR,,,www.diariodecuiaba.com.br/,Di&aacute;rio de Cuiab&aacute;
BR,,,www.uol.com.br/,UOL
BR,,,g1.globo.com/,G1
BR,,,br.noticias.yahoo.com/,Yahoo! Brasil Noticias
BR,,,news.bbc.co.uk/2/hi/americas/country_profiles/1227110.stm,Brazil Country Profile - BBC News
BS,,,thefreeportnews.com/,Freeport News
BS,,,jonesbahamas.com/,Bahama Journal
BS,,,thenassauguardian.com/,Nassau Guardian
BS,,,www.abaconian.com/,Abaconian
BS,,,www.bahamaspost.com/,Bahamas Post
BS,,,www.bahamasuncensored.com/,Bahamas Uncensored
BS,,,www.tribune242.com/,Tribune
BS,,,www.bahamasb2b.com/news/,BahamasB2B.com - Bahamas News
BS,,,nassaupunch.com/,Punch
BS,,,eleutheranews.com/,Eleutheran
BS,,,bahamaspress.com/,Bahamas Press
BS,,,www.thebahamasweekly.com/,Bahamas Weekly
BS,,,www.abacolife.com/,Abaco Life
BT,,,www.bhutanobserver.com.bt/,Bhutan Observer
BT,,,www.kuenselonline.com/,Kuensel
BT,,,www.bbs.bt/news/,Bhutanese Expression
BT,,,apfanews.com/,APFA News
BT,,,www.bhutannewsservice.org/,Bhutan News Service
BT,,,thebhutanese.bt/,The Bhutanese
BT,,,www.bhutannewsnetwork.com/,Bhutan News Network
BT,,,www.businessbhutan.bt/businessbhutan/,Business Bhutan
BT,,,www.bbc.co.uk/news/world-south-asia-12480707,BBC Country Profile: Bhutan
BT,,,www.bhutanjournalist.com/journalist/,The Journalist
BW,,,www.botswanaguardian.co.bw/,Botswana Guardian
BW,,,www.mmegi.bw/,Mmegi
BW,,,thevoicebw.com/,Voice
BW,,,www.dailynews.gov.bw/,Daily News
BW,,,www.themidweeksun.co.bw/,Midweek Sun
BW,,,www.thepatriot.co.bw/,Patriot on Sunday
BW,,,www.sundaystandard.info/,Sunday Standard
BW,,,www.weekendpost.co.bw/,Weekend Post
BW,,,www.echo.co.bw/,Echo
BW,,,www.businessweekly.co.bw/,Business Weekly and Review
BW,,,allafrica.com/botswana/,allAfrica.com: Botswana
BW,,,www.ngamitimes.com/,Ngami Times
BW,,,www.kutlwano.gov.bw/,Kutlwano Magazine
BW,,,www.bbc.com/news/world-africa-13040376,BBC News: Botswana
BW,,,www.ebotswana.co.bw/,eBotswana
BY,,,nn.by/,Naša Niva 
BY,,,novychas.org/,Novy Chas 
BY,,,news.vitebsk.cc/,Narodnya Naviny Vitsebska 
BY,,,zviazda.by/,Zvyazda 
BY,,,www.sb.by/,Sovetskaya Belorussia 
BY,,,vsr.mil.by/,Vo Slavu Rodiny 
BY,,,www.belgazeta.by/,BelGazeta 
BY,,,www.belmarket.by/,Belorusy i rynok 
BY,,,7dney.by/ru/,7 Dney 
BY,,,bdg.by/,Belorusskaya Delovaya Gazeta 
BY,,,gp.by/,Gomelskaya Pravda 
BY,,,babruysk.by/,Bobruyskiy Kurier 
BY,,,www.bk-brest.by/,Brestskiy Kurier 
BY,,,www.nb.by/,Nedvizhimost Belorussy 
BY,,,www.newsvm.com/,Vecherny Minsk 
BY,,,dneprovec.by/,Dnyaprovets 
BY,,,mk.by/,Minskiy Kurier 
BY,,,www.nv-online.info/,Narodnaya Volya
BY,,,www.vb.by/,Vecherny Brest 
BY,,,vgr.by/,Vecherny Grodno 
BY,,,www.gs.by/,Gazeta Slonimskaya 
BY,,,www.aif.by/,Argumenty i Fakty
BY,,,neg.by/,Ekonomicheskaya Gazeta
BY,,,www.expressnews.by/,Ekspress Novosti
BY,,,www.kp.by/,Komsomolskaya Pravda
BY,,,vsr.mil.by/,Vo Slavu Rodiny
BY,,,www.b-g.by/,Brestskaya Gazeta
BY,,,www.zarya.by/,Zarya
BY,,,delo.by/,Delo
BY,,,www.intex-press.by/,intex-press
BY,,,www.br-k.by/,Brestskii Kaleidoskop
BY,,,naviny.by/,naviny.by
BY,,,telegraf.by/,Telegraf.by
BY,,,belchas.by/,Belaruski Chas
BY,,,en.belapan.com/,Belapan - English Edition
BY,,,belarustoday.info/?new_lang_id=2,Belarus Today
BY,,,www.belta.by/,Belarusian Telegraph Agency 
BY,,,belapan.com/,Belapan
BY,,,www.bpc.by/,BPC
BY,,,www.ecopress.by/,EKOPRESS
BZ,,,www.amandala.com.bz/,Amandala
BZ,,,www.guardian.bz/,Guardian
BZ,,,www.reporter.bz/,Reporter
BZ,,,www.sanpedrosun.com/,San Pedro Sun
BZ,,,www.belizenews.com/thestar/,Star
BZ,,,lovefm.com/,Love FM
BZ,,,edition.channel5belize.com/,Channel 5
BZ,,,www.belizetimes.bz/,Belize Times
BZ,,,www.belizemagazine.com/,Belize Magazine
BZ,,,www.belizefirst.com/,Belize First magazine
CA,,,www.thestar.com/,Toronto Star
CA,,,www.theglobeandmail.com/,Globe and Mail
CA,,,www.lapresse.ca/,La Presse
CA,,,www.journaldemontreal.com/,Le Journal de Montréal
CA,,,montrealgazette.com/,Gazette
CA,,,vancouversun.com/,Vancouver Sun
CA,,,theprovince.com/,Province
CA,,,nationalpost.com/,National Post
CA,,,24hrs.ca/,24 Hours
CA,,,www.winnipegfreepress.com/,Winnipeg Free Press
CA,,,calgaryherald.com/,Calgary Herald
CA,,,ottawacitizen.com/,Ottawa Citizen
CA,,,edmontonjournal.com/,Edmonton Journal
CA,,,torontosun.com/,Toronto Sun
CA,,,www.thechronicleherald.ca/,Chronicle Herald
CA,,,fr.canoe.ca/,Le Journal de Québec
CA,,,www.lesoleil.com/,Le Soleil
CA,,,www.thespec.com/,Hamilton Spectator
CA,,,www.timescolonist.com/,Times-Colonist
CA,,,lfpress.com/,London Free Press
CA,,,windsorstar.com/,Windsor Star
CA,,,edmontonsun.com/,Edmonton Sun
CA,,,www.therecord.com/,Waterloo Region Record
CA,,,thestarphoenix.com/,StarPhoenix
CA,,,calgarysun.com/,Calgary Sun
CA,,,leaderpost.com/,Leader-Post
CF,,,www.centrafrique-presse.info/,Centrafrique-presse.info
CF,,,abangui.com/,A Bangui
CF,,,www.sangonet.com/afriqg/PAFF/Dic/actuC/newsCARind.html,Sango Net
CF,,,www.journaldebangui.com/,Journal de Bangui
CF,,,www.radiondekeluka.org/,Radio Ndeke Luka
CF,,,www.jeuneafrique.com/pays/centrafrique/,Jeune Afrique
CF,,,www.bbc.co.uk/news/world-africa-13150040,BBC News - Central African Republic
CF,,,www.irinnews.org/africa/east-africa/central-african-republic,IRIN News - Central African Republic
CF,,,allafrica.com/centralafricanrepublic/,All Africa - Central African Republic
CG,,,www.lepotentielonline.com/,Le Potentiel
CG,,,www.lephareonline.net/,Le Phare
CG,,,7sur7.cd/new/,7 sur 7
CG,,,laprosperiteonline.net/,La Prosperite
CG,,,www.lesoftonline.net/,Le Soft
CG,,,groupelavenir.org/,Groupe de Presse l'Avenir
CG,,,business-et-finances.com/,Business et Finances
CG,,,www.congoplanet.com/,Congo Planet
CG,,,af.reuters.com/news/country?type=drcNews,Reuters | Democratic Republic of Congo News Headlines
CG,,,www.radiookapi.net/,Radio Okapi
CG,,,www.bbc.com/news/world-africa-13283212,Democratic Republic of Congo profile - BBC News
CG,,,www.friendsofthecongo.org/,Friends of the Congo
CG,,,www.theguardian.com/world/congo,Guardian - Democratic Republic of the Congo
CG,,,www.topcongoinfo.com/,Top Congo FM
CG,,,www.congoplanete.com/,Congo Planete
CG,,,www.mediacongo.net/,mediacongo.net
CG,,,allafrica.com/congo_brazzaville/,All Africa: Congo
CH,,,www.blick.ch/,Blick
CH,,,www.nzz.ch/,Neue Zürcher Zeitung 
CH,,,www.20min.ch/,20 Minuten
CH,,,www.aargauerzeitung.ch/,Aargauer Zeitung
CH,,,www.blickamabend.ch/,Blick am Abend
CH,,,www.tagesanzeiger.ch/sonntagszeitung/,Tages-Anzeiger 
CH,,,www.luzernerzeitung.ch/,Neue Luzerner Zeitung 
CH,,,bzm.ch/,Basler Zeitung
CH,,,www.basellandschaftlichezeitung.ch/,Basellandschaftliche Zeitung
CH,,,bazonline.ch/,Basler Zeitung
CH,,,www.bernerzeitung.ch/,Berner Zeitung 
CH,,,www.bielertagblatt.ch/,Bieler Tagblatt
CH,,,www.derbund.ch/,Der Bund
CH,,,www.tagblatt.ch/,St. Galler Tagblatt
CH,,,www.suedostschweiz.ch/,Die Südostschweiz 
CH,,,tageswoche.ch/,TagesWoche
CH,,,www.tessinerzeitung.ch/,Tessiner Zeitung
CH,,,brugg-zurzach.regiomagazin.ch/site/index.cfm,General Anzeiger
CH,,,zofingertagblatt.ch/,Zofinger Tagblatt
CH,,,www.cash.ch/,Cash
CH,,,www.tagesanzeiger.ch/sonntagszeitung/,SonntagsZeitung
CH,,,www.nfz.ch/,Neue Fricktaler Zeitung
CH,,,www.derbrienzer.ch/,Der Brienzer
CH,,,www.berneroberlaender.ch/,Berner Oberlander
CH,,,www.zuonline.ch/,Rumlanger
CH,,,www.zsz.ch/,Zurichsee Zeitung
CH,,,www.landbote.ch/,Der Landbote
CH,,,www.hoefner.ch/,March Anzeiger
CH,,,www.handelszeitung.ch/,Handelszeitung
